Date,Game,Earnings,Players,Tournaments,ReleaseDate,TotalEarnings,TotalPlayers,TotalTournaments,Earnings_YoY_Growth,Players_YoY_Growth,Tournaments_YoY_Growth,Release_Decade,Genre_Battle Royale,Genre_Collectible Card Game,Genre_Fighting Game,Genre_First-Person Shooter,Genre_Multiplayer Online Battle Arena,Genre_Music / Rhythm Game,Genre_Puzzle Game,Genre_Racing,Genre_Role-Playing Game,Genre_Sports,Genre_Strategy,Genre_Third-Person Shooter,ReleaseYear,Predicted_Earnings
2022-12-01,WarCraft III: Reforged,29537.63,23,14,2020-01-01,1779057.53,149,482,27.60337826162087,-4.1666666666666625,7.692307692307687,2020,False,False,False,False,False,False,False,False,False,False,True,False,2020,-2563.3055369037797
2022-12-01,Assetto Corsa,26447.0,20,2,2014-01-01,964348.2,298,129,-60.72820687965431,-19.999999999999996,-50.0,2020,False,False,False,False,False,False,False,True,False,False,False,False,2014,7474.0704719260475
2022-12-01,eFootball,25000.0,3,1,2021-01-01,492000.0,62,14,-68.75,-87.5,-75.0,2020,False,False,False,False,False,False,False,False,False,True,False,False,2021,41007.330196007686
2022-12-01,Critical Ops,24000.0,40,1,2015-01-01,74106.41,73,4,-40.0,37.93103448275863,0.0,2020,False,False,False,True,False,False,False,False,False,False,False,False,2015,60745.74886237963
2022-12-01,Old School Runescape,20000.0,10,1,2013-01-01,457504.2,84,26,53.846153846153854,-28.57142857142857,-50.0,2020,False,False,False,False,False,False,False,False,True,False,False,False,2013,12834.445519700459
2022-12-01,PLAYERUNKNOWNâ€™S BATTLEGROUNDS,19218.01,33,1,2017-01-01,56968205.8,3745,593,-99.44778103619744,-81.56424581005587,-66.66666666666667,2020,True,False,False,False,False,False,False,False,False,False,False,False,2017,195602.38931006234
2022-12-01,Guilty Gear -STRIVE-,17984.83,22,4,2021-01-01,430875.29,246,83,7.913361282468068,-42.10526315789473,-42.85714285714286,2020,False,False,True,False,False,False,False,False,False,False,False,False,2021,30113.954709948262
2022-12-01,DNF Duel,14902.17,8,1,2022-01-01,128595.48,50,12,464.5103491120674,14.28571428571428,-50.0,2020,False,False,True,False,False,False,False,False,False,False,False,False,2022,43357.757132968036
2022-12-01,PokÃ©mon GO,13100.0,24,4,2016-01-01,245490.0,205,43,-7.092198581560282,19.999999999999996,100.0,2020,False,False,False,False,False,False,False,False,False,False,True,False,2016,23191.26001188377
2022-12-01,Diabotical,13015.0,65,13,2020-01-01,265072.09,399,388,315.1515151515151,150.0,0.0,2020,False,False,False,True,False,False,False,False,False,False,False,False,2020,96726.14313001926
2022-12-01,King of Fighters XV,12530.14,31,4,2022-01-01,107769.51,142,31,-42.86510296022033,-39.21568627450981,-55.55555555555556,2020,False,False,True,False,False,False,False,False,False,False,False,False,2022,52820.40510690101
2022-12-01,iRacing.com,10700.0,6,1,2008-01-01,3531694.03,1283,185,-96.4487222037836,-81.25,-50.0,2020,False,False,False,False,False,False,False,True,False,False,False,False,2008,-3192.593593598527
2022-12-01,Trackmania (2020),10624.83,62,16,2020-01-01,571463.36,732,622,81.87845360612968,31.914893617021267,-11.111111111111116,2020,False,False,False,False,False,False,False,True,False,False,False,False,2020,51334.9567101275
2022-12-01,Rezzil Player,10550.0,12,2,2021-01-01,61650.0,19,12,99.0566037735849,19.999999999999996,100.0,2020,False,False,False,False,False,False,False,False,False,True,False,False,2021,37852.21699449237
2022-12-01,Dead by Daylight Mobile,10000.0,0,1,2020-01-01,10000.0,0,1,778.1566668158872,65.64134107666415,25.09729427253083,2020,False,False,False,False,False,False,False,False,False,False,True,False,2020,34423.0411108213
2022-12-01,Street Fighter V: Champion Edition,7515.36,18,4,2020-01-01,1205026.67,271,153,-81.40218114867892,-60.86956521739131,-63.63636363636363,2020,False,False,True,False,False,False,False,False,False,False,False,False,2020,29305.8402862061
2022-12-01,Assetto Corsa Competizione,6402.5,19,2,2018-01-01,535914.8,470,55,-92.981500320094,-84.29752066115702,-60.0,2020,False,False,False,False,False,False,False,True,False,False,False,False,2018,11163.07345829799
2022-12-01,chessarena.com,6336.03,52,6,2021-01-01,263363.64,134,22,3.785295187176296,4.0000000000000036,0.0,2020,False,False,False,False,False,False,False,False,False,False,True,False,2021,71158.68677634647
2022-12-01,Age of Empires,6110.85,51,7,1997-01-01,510716.46,473,265,45.55915763698168,121.73913043478262,75.0,2020,False,False,False,False,False,False,False,False,False,False,True,False,1997,28319.190421218394
2022-12-01,FIFA 23,5000.0,1,1,2022-01-01,6187253.33,522,95,778.1566668158872,65.64134107666415,25.09729427253083,2020,False,False,False,False,False,False,False,False,False,True,False,False,2022,260368.75328538512
2022-12-01,Dragon Ball FighterZ,4306.6,9,3,2018-01-01,493043.45,271,168,-48.56642617515791,-62.5,0.0,2020,False,False,True,False,False,False,False,False,False,False,False,False,2018,10640.177605044304
2022-12-01,Quake Champions,2150.0,25,2,2017-01-01,3506250.52,315,283,44.78114478114479,1150.0,100.0,2020,False,False,False,True,False,False,False,False,False,False,False,False,2017,-33487.72254923033
2022-12-01,Brawlhalla,2016.74,14,2,2015-01-01,3616487.83,850,666,-99.59681327469012,-91.76470588235294,-50.0,2020,False,False,True,False,False,False,False,False,False,False,False,False,2015,7177.602522751057
2022-12-01,Lichess,2002.13,11,3,2010-01-01,1300329.91,346,177,0.1065000000000093,22.222222222222232,50.0,2020,False,False,False,False,False,False,False,False,False,False,True,False,2010,-5424.705677324719
2022-12-01,Age of Mythology,1694.82,16,4,2002-01-01,155403.52,217,257,688.2883720930232,700.0,33.33333333333333,2020,False,False,False,False,False,False,False,False,False,False,True,False,2002,-12922.644756981344
2022-12-01,SuperPlayer,1000.0,3,1,2022-01-01,1000.0,3,1,778.1566668158872,65.64134107666415,25.09729427253083,2020,False,False,False,False,False,False,False,False,False,True,False,False,2022,59622.32551422172
2022-12-01,osu!,631.65,18,5,2007-01-01,228205.84,854,205,-90.08854639859533,-47.05882352941176,66.66666666666667,2020,False,False,False,False,False,True,False,False,False,False,False,False,2007,-13121.363435296907
2022-12-01,Age of Empires III,500.0,4,1,2005-01-01,115843.65,166,163,400.0,300.0,0.0,2020,False,False,False,False,False,False,False,False,False,False,True,False,2005,-11170.49264643181
2022-12-01,Pocket Bravery,452.35,3,1,2022-01-01,452.35,3,1,778.1566668158872,65.64134107666415,25.09729427253083,2020,False,False,True,False,False,False,False,False,False,False,False,False,2022,41054.85828902115
2022-12-01,Artifact Classic,206.0,5,2,2018-01-01,120494.08,284,190,730.6451612903226,400.0,100.0,2020,False,True,False,False,False,False,False,False,False,False,False,False,2018,4791.333165327205
2022-12-01,Gran Turismo 7,84.8,3,1,2022-01-01,21084.8,13,3,-99.19238095238096,-70.0,-50.0,2020,False,False,False,False,False,False,False,False,False,True,False,False,2022,27756.93619816665
2023-01-01,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,3893500.0,232,1,2017-01-01,73971090.93,3841,284,1146.4675283123568,24.064171122994654,-83.33333333333334,2020,True,False,False,False,False,False,False,False,False,False,False,False,2017,2981098.925971427
2023-01-01,Dota 2,1187750.0,416,13,2013-01-01,337107974.16,4784,1841,222.9819576064936,53.50553505535056,30.000000000000004,2020,False,False,False,False,True,False,False,False,False,False,False,False,2013,1663239.7122197398
2023-01-01,Fortnite,814964.0,918,49,2017-01-01,169935795.99,7819,1735,-39.25594684089616,280.9128630705394,390.00000000000006,2020,True,False,False,False,False,False,False,False,False,False,False,False,2017,1728780.0900079224
2023-01-01,Mobile Legends: Bang Bang,805000.0,89,1,2016-01-01,10389383.85,1745,116,498.93159531568534,-2.197802197802201,-83.33333333333334,2020,False,False,False,False,True,False,False,False,False,False,False,False,2016,941576.1838199302
2023-01-01,Counter-Strike: Global Offensive,498509.11,406,19,2012-01-01,161615824.69,16272,6886,-76.66021353262347,-58.01447776628749,-64.81481481481481,2020,False,False,False,True,False,False,False,False,False,False,False,False,2012,873026.9296189251
2023-01-01,FIFA 23,451120.04,102,14,2022-01-01,6187253.33,522,95,8922.4008,10100.0,1300.0,2020,False,False,False,False,False,False,False,False,False,True,False,False,2022,696465.7441043664
2023-01-01,League of Legends: Wild Rift,444750.0,36,1,2021-01-01,9480421.08,1428,107,238.2142137422576,-73.52941176470588,-75.0,2020,False,False,False,False,True,False,False,False,False,False,False,False,2021,670629.1741952732
2023-01-01,rFactor 2,260800.0,136,5,2013-01-01,2209263.12,555,102,4990.210712863711,368.9655172413793,150.0,2020,False,False,False,False,False,False,False,True,False,False,False,False,2013,401818.64102804346
2023-01-01,Madden NFL 23,260000.0,16,1,2022-01-01,1700000.0,38,4,0.0,0.0,0.0,2020,False,False,False,False,False,False,False,False,False,True,False,False,2022,95368.30703538461
2023-01-01,Rocket League,205519.93,257,28,2015-01-01,35177053.26,3945,3674,-44.87588863252032,27.22772277227723,12.00000000000001,2020,False,False,False,False,False,False,False,False,False,True,False,False,2015,311495.9417880079
2023-01-01,StarCraft: Remastered,124566.46,73,31,2017-01-01,3048486.06,376,470,250.5931855154207,508.3333333333333,1450.0,2020,False,False,False,False,False,False,False,False,False,False,True,False,2017,37826.32226712128
2023-01-01,PLAYERUNKNOWNâ€™S BATTLEGROUNDS,100421.21,44,2,2017-01-01,56968205.8,3745,593,422.5369848387009,33.33333333333333,100.0,2020,True,False,False,False,False,False,False,False,False,False,False,False,2017,662032.6490634124
2023-01-01,VALORANT,88610.0,121,6,2020-01-01,23848666.21,6491,1134,-74.78257261472193,-77.75735294117648,-75.0,2020,False,False,False,True,False,False,False,False,False,False,False,False,2020,339611.21665134415
2023-01-01,Apex Legends,80760.4,163,21,2019-01-01,21042713.01,2163,714,-89.99903606837951,-71.40350877192982,-43.24324324324324,2020,True,False,False,False,False,False,False,False,False,False,False,False,2019,217356.3294541843
2023-01-01,Magic: The Gathering Online,70000.0,8,1,2002-01-01,1818000.0,173,16,0.0,0.0,0.0,2020,False,True,False,False,False,False,False,False,False,False,False,False,2002,20794.68828879037
2023-01-01,Halo Infinite,50000.0,32,2,2021-01-01,3985655.0,237,47,-95.0,-50.0,100.0,2020,False,False,False,True,False,False,False,False,False,False,False,False,2021,86633.00490534693
2023-01-01,Super Smash Bros. Ultimate,36956.21,34,5,2018-01-01,2618239.67,2361,1691,-20.28878005600202,21.42857142857142,66.66666666666667,2020,False,False,True,False,False,False,False,False,False,False,False,False,2018,30629.995760311376
2023-01-01,WarCraft III: Reforged,32881.0,12,10,2020-01-01,1779057.53,149,482,11.319019163013412,-47.82608695652174,-28.57142857142857,2020,False,False,False,False,False,False,False,False,False,False,True,False,2020,4484.238865633639
2023-01-01,chessarena.com,31968.0,60,3,2021-01-01,263363.64,134,22,404.54306561048486,15.384615384615374,-50.0,2020,False,False,False,False,False,False,False,False,False,False,True,False,2021,156337.94616000773
2023-01-01,Minecraft,30000.0,32,1,2011-01-01,2027733.15,543,102,-41.860465116279066,-27.27272727272727,-66.66666666666667,2020,False,False,False,False,True,False,False,False,False,False,False,False,2011,60246.818793759034
2023-01-01,Chess.com,25000.0,39,9,2007-01-01,6590063.33,1036,603,-79.16666666666666,-11.363636363636363,0.0,2020,False,False,False,False,False,False,False,False,False,False,True,False,2007,81674.56593945177
2023-01-01,Super Smash Bros. Melee,23465.03,27,2,2001-01-01,4061572.65,1963,2695,-57.22478243274283,12.5,0.0,2020,False,False,True,False,False,False,False,False,False,False,False,False,2001,857.1593833766326
2023-01-01,StarCraft II,23075.0,58,25,2010-01-01,40148652.88,2213,7245,-72.56928173243739,-17.14285714285714,-19.354838709677423,2020,False,False,False,False,False,False,False,False,False,False,True,False,2010,72705.97880770633
2023-01-01,World of WarCraft,20000.0,28,2,2004-01-01,8070537.61,487,202,100.0,211.11111111111111,100.0,2020,False,False,False,False,False,False,False,False,True,False,False,False,2004,51667.28607463057
2023-01-01,Tekken 7,16800.0,10,2,2015-01-01,3671101.73,596,400,-78.57270218377326,-83.05084745762711,-80.0,2020,False,False,True,False,False,False,False,False,False,False,False,False,2015,22166.83522457417
2023-01-01,Granblue Fantasy: Versus,15000.0,24,3,2020-01-01,186825.88,118,84,4150.736794377692,700.0,200.0,2020,False,False,True,False,False,False,False,False,False,False,False,False,2020,45261.47153610102
2023-01-01,Street Fighter V: Champion Edition,10476.0,3,1,2020-01-01,1205026.67,271,153,39.39452002299291,-83.33333333333334,-75.0,2020,False,False,True,False,False,False,False,False,False,False,False,False,2020,92647.04004970127
2023-01-01,PokÃ©mon GO,9300.0,16,2,2016-01-01,245490.0,205,43,-29.007633587786263,-33.333333333333336,-50.0,2020,False,False,False,False,False,False,False,False,False,False,True,False,2016,14946.255700381174
2023-01-01,Age of Empires II,9191.95,79,23,1999-01-01,3253232.59,1994,1613,-92.75418012455752,-39.69465648854962,0.0,2020,False,False,False,False,False,False,False,False,False,False,True,False,1999,28107.413051745116
2023-01-01,Call of Duty: Warzone 2.0,8600.0,9,3,2022-01-01,141088.78,72,16,-93.47440654659675,-85.48387096774194,-75.0,2020,False,False,False,True,False,False,False,False,False,False,False,False,2022,21504.899585686235
2023-01-01,League of Legends,5904.6,16,1,2009-01-01,105011055.56,9211,2895,-97.51231518999404,-83.15789473684211,-75.0,2020,False,False,False,False,True,False,False,False,False,False,False,False,2009,-39563.76222315375
2023-01-01,Rezzil Player,5300.0,11,1,2021-01-01,61650.0,19,12,-49.76303317535545,-8.333333333333337,-50.0,2020,False,False,False,False,False,False,False,False,False,True,False,False,2021,32221.842377032215
2023-01-01,Call of Duty: Modern Warfare II,4500.0,9,3,2022-01-01,5009000.0,82,19,-99.10269192422732,-77.5,50.0,2020,False,False,False,True,False,False,False,False,False,False,False,False,2022,128672.3439476814
2023-01-01,Age of Empires,3932.6,30,5,1997-01-01,510716.46,473,265,-35.64561394895964,-41.17647058823529,-28.57142857142857,2020,False,False,False,False,False,False,False,False,False,False,True,False,1997,7626.7435025812
2023-01-01,Age of Empires IV,3658.2,50,11,2021-01-01,994675.03,542,327,-91.06876697860795,0.0,37.5,2020,False,False,False,False,False,False,False,False,False,False,True,False,2021,29228.797586218854
2023-01-01,Trackmania (2020),3635.4,40,17,2020-01-01,571463.36,732,622,-65.78392313100538,-35.483870967741936,6.25,2020,False,False,False,False,False,False,False,True,False,False,False,False,2020,19977.374769325907
2023-01-01,Point Blank,3432.16,10,1,2008-01-01,1903561.1,583,112,85.39889694959567,0.0,0.0,2020,False,False,False,True,False,False,False,False,False,False,False,False,2008,13541.833436032579
2023-01-01,Clash Royale,2850.0,11,3,2016-01-01,7771166.25,535,117,-95.66817951064108,-64.51612903225806,-25.0,2020,False,False,False,False,False,False,False,False,False,False,True,False,2016,83184.08914499155
2023-01-01,Lichess,2000.0,9,2,2010-01-01,1300329.91,346,177,-0.1063866981664607,-18.181818181818176,-33.333333333333336,2020,False,False,False,False,False,False,False,False,False,False,True,False,2010,6153.523776855117
2023-01-01,osu!,1225.0,18,1,2007-01-01,228205.84,854,205,93.93651547534236,0.0,-80.0,2020,False,False,False,False,False,True,False,False,False,False,False,False,2007,66901.72671385901
2023-01-01,Epic Roller Coasters VR,1000.0,3,1,2018-01-01,1000.0,3,1,778.1566668158872,65.64134107666415,25.09729427253083,2020,False,False,False,False,False,False,False,True,False,False,False,False,2018,34423.0411108213
2023-01-01,Age of Empires Online,610.0,5,3,2011-01-01,9806.56,44,50,281.25,0.0,200.0,2020,False,False,False,False,False,False,False,False,False,False,True,False,2011,14496.695405624036
2023-01-01,Brawlhalla,560.0,20,5,2015-01-01,3616487.83,850,666,-72.23241468905263,42.85714285714286,150.0,2020,False,False,True,False,False,False,False,False,False,False,False,False,2015,-8677.062883020675
2023-01-01,Pokemon Unite,500.0,15,1,2021-01-01,1350500.0,330,15,-99.89690721649484,-77.94117647058823,0.0,2020,False,False,False,False,True,False,False,False,False,False,False,False,2021,31096.576686936845
2023-01-01,F1 22,324.0,3,1,2022-01-01,750324.0,25,2,-99.9568,-86.36363636363636,0.0,2020,False,False,False,False,False,False,False,True,False,False,False,False,2022,17742.878148390562
2023-01-01,Age of Mythology,301.15,5,3,2002-01-01,155403.52,217,257,-82.23115139070816,-68.75,-25.0,2020,False,False,False,False,False,False,False,False,False,False,True,False,2002,-6842.942141609802
2023-01-01,Diabotical,213.15,13,9,2020-01-01,265072.09,399,388,-98.3622742988859,-80.0,-30.76923076923077,2020,False,False,False,True,False,False,False,False,False,False,False,False,2020,6201.05606384273
2023-02-01,Rainbow Six Siege,3000000.0,100,1,2015-01-01,39493024.47,2933,543,877.8807609359584,-48.453608247422686,-87.5,2020,False,False,False,True,False,False,False,False,False,False,False,False,2015,1699717.3580038515
2023-02-01,Counter-Strike: Global Offensive,1555993.98,564,21,2012-01-01,161615824.69,16272,6886,212.1294974930348,38.91625615763547,10.526315789473696,2020,False,False,False,True,False,False,False,False,False,False,False,False,2012,1484655.2026059832
2023-02-01,Apex Legends,1200000.0,101,2,2019-01-01,21042713.01,2163,714,1385.8767415713644,-38.036809815950924,-90.47619047619048,2020,True,False,False,False,False,False,False,False,False,False,False,False,2019,1319105.2244612847
2023-02-01,Madden NFL 23,1000000.0,14,1,2022-01-01,1700000.0,38,4,284.61538461538464,-12.5,0.0,2020,False,False,False,False,False,False,False,False,False,True,False,False,2022,207662.2256826405
2023-02-01,Dota 2,876100.0,394,13,2013-01-01,337107974.16,4784,1841,-26.238686592296357,-5.288461538461542,0.0,2020,False,False,False,False,True,False,False,False,False,False,False,False,2013,1169109.9307547044
2023-02-01,Rocket League,675292.91,340,27,2015-01-01,35177053.26,3945,3674,228.577822111948,32.295719844357976,-3.57142857142857,2020,False,False,False,False,False,False,False,False,False,True,False,False,2015,720715.7416459835
2023-02-01,StarCraft II,597508.34,76,23,2010-01-01,40148652.88,2213,7245,2489.4185915492953,31.034482758620683,-7.9999999999999964,2020,False,False,False,False,False,False,False,False,False,False,True,False,2010,461363.576035503
2023-02-01,Call of Duty: Modern Warfare II,501500.0,41,2,2022-01-01,5009000.0,82,19,11044.444444444443,355.55555555555554,-33.333333333333336,2020,False,False,False,True,False,False,False,False,False,False,False,False,2022,408949.451987284
2023-02-01,Fortnite,399358.0,403,20,2017-01-01,169935795.99,7819,1735,-50.99685384875896,-56.10021786492374,-59.18367346938776,2020,True,False,False,False,False,False,False,False,False,False,False,False,2017,1136012.7194811588
2023-02-01,Free Fire,300000.0,96,1,2017-01-01,15168032.93,1580,86,-83.21302180670995,28.000000000000004,-50.0,2020,True,False,False,False,False,False,False,False,False,False,False,False,2017,279420.5051653677
2023-02-01,Street Fighter V: Champion Edition,298500.0,47,1,2020-01-01,1205026.67,271,153,2749.369988545246,1466.6666666666663,0.0,2020,False,False,True,False,False,False,False,False,False,False,False,False,2020,126627.59856841376
2023-02-01,FIFA 23,298000.0,82,11,2022-01-01,6187253.33,522,95,-33.942194188491385,-19.6078431372549,-21.42857142857143,2020,False,False,False,False,False,False,False,False,False,True,False,False,2022,224246.92899859443
2023-02-01,Chess.com,257500.0,76,11,2007-01-01,6590063.33,1036,603,930.0,94.87179487179486,22.222222222222232,2020,False,False,False,False,False,False,False,False,False,False,True,False,2007,205708.3940353279
2023-02-01,Halo Infinite,252000.0,64,2,2021-01-01,3985655.0,237,47,404.0,100.0,0.0,2020,False,False,False,True,False,False,False,False,False,False,False,False,2021,233973.2892442096
2023-02-01,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,250422.34,274,4,2017-01-01,73971090.93,3841,284,-93.56819468344678,18.10344827586208,300.0,2020,True,False,False,False,False,False,False,False,False,False,False,False,2017,598667.1616592918
2023-02-01,Magic: The Gathering Arena,200000.0,27,1,2018-01-01,9194000.0,336,60,-60.0,-15.625,0.0,2020,False,True,False,False,False,False,False,False,False,False,False,False,2018,105009.47531916838
2023-02-01,Brawl Stars,143000.0,105,8,2018-01-01,7145011.8,693,196,186.0,288.88888888888886,700.0,2020,False,False,False,False,False,False,False,False,False,False,True,False,2018,186830.42126206215
2023-02-01,League of Legends,120782.84,72,7,2009-01-01,105011055.56,9211,2895,1945.571926972191,350.0,600.0,2020,False,False,False,False,True,False,False,False,False,False,False,False,2009,370520.96349107224
2023-02-01,StarCraft: Remastered,115451.41,37,22,2017-01-01,3048486.06,376,470,-7.317419151190463,-49.31506849315068,-29.032258064516125,2020,False,False,False,False,False,False,False,False,False,False,True,False,2017,33602.93357320801
2023-02-01,Tekken 7,102000.0,28,2,2015-01-01,3671101.73,596,400,507.1428571428571,179.99999999999997,0.0,2020,False,False,True,False,False,False,False,False,False,False,False,False,2015,62286.45564807504
2023-02-01,VALORANT,89510.0,149,8,2020-01-01,23848666.21,6491,1134,1.0156867170748152,23.140495867768585,33.33333333333333,2020,False,False,False,True,False,False,False,False,False,False,False,False,2020,67871.78613756949
2023-02-01,Overwatch 2,67634.0,197,34,2022-01-01,9395501.12,943,88,-91.59734231816644,-39.38461538461539,240.0,2020,False,False,False,True,False,False,False,False,False,False,False,False,2022,399364.5133622107
2023-02-01,Age of Empires II,35755.1,120,27,1999-01-01,3253232.59,1994,1613,288.98275121165796,51.8987341772152,17.391304347826097,2020,False,False,False,False,False,False,False,False,False,False,True,False,1999,106831.5411886807
2023-02-01,Clash Royale,32850.0,21,5,2016-01-01,7771166.25,535,117,1052.6315789473686,90.90909090909092,66.66666666666667,2020,False,False,False,False,False,False,False,False,False,False,True,False,2016,206058.89407267587
2023-02-01,Point Blank,32717.58,40,2,2008-01-01,1903561.1,583,112,853.264999300732,300.0,100.0,2020,False,False,False,True,False,False,False,False,False,False,False,False,2008,114683.256650685
2023-02-01,PLAYERUNKNOWNâ€™S BATTLEGROUNDS,28165.6,40,2,2017-01-01,56968205.8,3745,593,-71.95253871169248,-9.090909090909092,0.0,2020,True,False,False,False,False,False,False,False,False,False,False,False,2017,219284.24557740896
2023-02-01,WarCraft III: Reforged,27827.78,29,16,2020-01-01,1779057.53,149,482,-15.368206563060738,141.66666666666666,60.00000000000001,2020,False,False,False,False,False,False,False,False,False,False,True,False,2020,-34871.42890691967
2023-02-01,FIFA Online 4,23017.15,31,1,2018-01-01,4049185.91,417,66,-80.09883165158303,-29.54545454545454,-50.0,2020,False,False,False,False,False,False,False,False,False,True,False,False,2018,85133.39542217388
2023-02-01,Trackmania (2020),21678.97,73,22,2020-01-01,571463.36,732,622,496.3297023711283,82.5,29.41176470588236,2020,False,False,False,False,False,False,False,True,False,False,False,False,2020,89379.4062299573
2023-02-01,Super Smash Bros. Ultimate,14386.8,16,3,2018-01-01,2618239.67,2361,1691,-61.070683384470435,-52.94117647058824,-40.0,2020,False,False,True,False,False,False,False,False,False,False,False,False,2018,8879.542595787505
2023-02-01,CrossFire Mobile,14383.0,15,1,2015-01-01,3806431.5,279,17,-95.83246407046823,-78.26086956521739,0.0,2020,False,False,False,True,False,False,False,False,False,False,False,False,2015,49463.344846861466
2023-02-01,PokÃ©mon GO,14100.0,23,4,2016-01-01,245490.0,205,43,51.61290322580645,43.75,100.0,2020,False,False,False,False,False,False,False,False,False,False,True,False,2016,25331.39141344159
2023-02-01,Mobile Legends: Bang Bang,13707.5,23,1,2016-01-01,10389383.85,1745,116,-98.2972049689441,-74.15730337078652,0.0,2020,False,False,False,False,True,False,False,False,False,False,False,False,2016,79814.09266395116
2023-02-01,Super Smash Bros. Melee,13220.0,27,5,2001-01-01,4061572.65,1963,2695,-43.660843391208104,0.0,150.0,2020,False,False,True,False,False,False,False,False,False,False,False,False,2001,-559.5932299730571
2023-02-01,Guilty Gear -STRIVE-,11616.04,8,1,2021-01-01,430875.29,246,83,-35.41201112270731,-63.63636363636363,-75.0,2020,False,False,True,False,False,False,False,False,False,False,False,False,2021,34645.54091602034
2023-02-01,Age of Empires,4922.49,37,4,1997-01-01,510716.46,473,265,25.171387885877028,23.33333333333334,-19.999999999999996,2020,False,False,False,False,False,False,False,False,False,False,True,False,1997,36768.929457721264
2023-02-01,NHL 23,4250.0,4,1,2022-01-01,105250.0,12,4,778.1566668158872,65.64134107666415,25.09729427253083,2020,False,False,False,False,False,False,False,False,False,True,False,False,2022,59622.32551422172
2023-02-01,Diabotical,2713.97,10,5,2020-01-01,265072.09,399,388,1173.267651888341,-23.076923076923073,-44.44444444444444,2020,False,False,False,True,False,False,False,False,False,False,False,False,2020,199156.42575546438
2023-02-01,Trackmania United Forever,2540.18,13,1,2008-01-01,2540.18,13,1,778.1566668158872,65.64134107666415,25.09729427253083,2020,False,False,False,False,False,False,False,True,False,False,False,False,2008,17044.462685712606
2023-02-01,osu!,2384.93,41,6,2007-01-01,228205.84,854,205,94.68816326530612,127.77777777777776,500.0,2020,False,False,False,False,False,True,False,False,False,False,False,False,2007,10142.57350054421
2023-02-01,Minecraft,2100.0,8,1,2011-01-01,2027733.15,543,102,-93.0,-75.0,0.0,2020,False,False,False,False,True,False,False,False,False,False,False,False,2011,2055.584664021117
2023-02-01,Lichess,2000.0,8,2,2010-01-01,1300329.91,346,177,0.0,-11.111111111111116,0.0,2020,False,False,False,False,False,False,False,False,False,False,True,False,2010,6153.523776855117
2023-02-01,After-H,1294.82,16,1,2019-01-01,44880.4,93,13,-92.9896882657597,-50.0,-50.0,2020,False,False,False,True,False,False,False,False,False,False,False,False,2019,-1152.3571544221631
2023-02-01,Age of Empires IV,819.78,24,6,2021-01-01,994675.03,542,327,-77.59061833688699,-52.0,-45.45454545454546,2020,False,False,False,False,False,False,False,False,False,False,True,False,2021,15089.497151866839
2023-02-01,Call of Duty: Warzone 2.0,700.0,4,1,2022-01-01,141088.78,72,16,-91.86046511627907,-55.55555555555556,-66.66666666666667,2020,False,False,False,True,False,False,False,False,False,False,False,False,2022,21504.899585686235
2023-02-01,Quake III Arena,587.63,4,1,1999-01-01,1197552.96,308,114,-92.43544192991942,-78.94736842105263,-50.0,2020,False,False,False,True,False,False,False,False,False,False,False,False,1999,2055.584664021117
2023-02-01,Beat Saber,516.5,7,1,2019-01-01,16692.06,63,11,-91.710800834537,-70.83333333333333,0.0,2020,False,False,False,False,False,True,False,False,False,False,False,False,2019,3709.3115259152482
2023-02-01,Quake Champions,300.0,3,1,2017-01-01,3506250.52,315,283,-86.04651162790698,-88.0,-50.0,2020,False,False,False,True,False,False,False,False,False,False,False,False,2017,9851.404611854005
2023-02-01,Blaston,254.5,3,1,2020-01-01,19623.06,27,22,-97.455,-75.0,-50.0,2020,False,False,False,True,False,False,False,False,False,False,False,False,2020,3709.3115259152482
2023-02-01,Age of Empires Online,200.0,4,2,2011-01-01,9806.56,44,50,-67.21311475409837,-19.999999999999996,-33.333333333333336,2020,False,False,False,False,False,False,False,False,False,False,True,False,2011,-8425.50793208035
2023-02-01,Brawlhalla,155.0,6,2,2015-01-01,3616487.83,850,666,-72.32142857142857,-70.0,-60.0,2020,False,False,True,False,False,False,False,False,False,False,False,False,2015,19304.14640449538
2023-02-01,Age of Mythology,100.0,1,1,2002-01-01,155403.52,217,257,-66.79395650008301,-80.0,-66.66666666666667,2020,False,False,False,False,False,False,False,False,False,False,True,False,2002,6381.6672185672805
2023-03-01,Fortnite,2808480.3,830,39,2017-01-01,169935795.99,7819,1735,603.2487893068375,105.95533498759306,95.0,2020,True,False,False,False,False,False,False,False,False,False,False,False,2017,3693718.8276528586
2023-03-01,Counter-Strike: Global Offensive,2384352.99,705,26,2012-01-01,161615824.69,16272,6886,53.23664619833557,25.0,23.809523809523817,2020,False,False,False,True,False,False,False,False,False,False,False,False,2012,2591543.4036127897
2023-03-01,VALORANT,1148454.6,1278,35,2020-01-01,23848666.21,6491,1134,1183.0461400960787,757.7181208053692,337.5,2020,False,False,False,True,False,False,False,False,False,False,False,False,2020,1335260.3955106454
2023-03-01,Dota 2,573806.19,269,9,2013-01-01,337107974.16,4784,1841,-34.504486930715686,-31.725888324873097,-30.76923076923077,2020,False,False,False,False,True,False,False,False,False,False,False,False,2013,924849.3349931788
